id1 id2 pos1 pos2 contact.close contact.down contact.far contact.up
106 257 35433780 35485386 1 0 0 0
106 261 35433780 35487617 0 1 1 0
106 262 35433780 35488341 2 0 0 0
106 263 35433780 35488663 0 1 0 0
106 264 35433780 35489252 1 0 0 0
106 267 35433780 35490434 1 0 0 0
106 271 35433780 35491853 2 0 0 0
106 272 35433780 35491934 0 1 0 0
106 273 35433780 35492597 1 2 0 1
106 274 35433780 35492784 1 0 0 0
106 275 35433780 35493306 0 0 1 0
106 281 35433780 35494858 0 1 1 0
106 283 35433780 35495877 3 0 0 0
106 284 35433780 35495903 0 0 0 1
106 285 35433780 35496131 0 1 2 0
106 286 35433780 35496445 0 0 1 0
106 289 35433780 35496756 0 1 0 0
106 295 35433780 35498641 0 1 0 0
107 109 35434822 35434997 0 0 6 1
107 110 35434822 35435414 0 0 3 6
107 111 35434822 35435710 0 0 1 2
107 112 35434822 35435851 0 0 3 3
107 113 35434822 35435945 0 0 0 2
107 114 35434822 35436043 0 0 4 0
107 115 35434822 35436099 0 0 4 4
107 116 35434822 35436488 0 0 8 7
107 117 35434822 35436939 0 0 3 4
107 118 35434822 35437432 0 0 0 4
107 119 35434822 35437799 0 0 1 0
107 120 35434822 35438983 0 0 0 7
107 121 35434822 35439115 0 0 2 0
107 122 35434822 35439285 0 0 0 1
107 123 35434822 35439474 0 0 6 2
107 124 35434822 35440503 0 0 0 4
107 125 35434822 35440763 0 0 0 2
107 126 35434822 35440851 0 0 0 1
107 128 35434822 35441104 0 0 2 1
107 129 35434822 35441384 0 0 2 2
107 130 35434822 35441461 0 0 4 0
107 131 35434822 35442053 0 0 0 3
107 132 35434822 35442064 0 0 1 1
107 133 35434822 35442312 0 0 5 0
107 134 35434822 35442487 0 0 3 1
107 135 35434822 35443341 0 0 0 3
107 136 35434822 35443381 0 0 2 0
107 137 35434822 35443769 0 0 2 1
107 138 35434822 35443976 0 0 1 0
107 139 35434822 35445646 0 0 0 7
107 140 35434822 35445685 0 0 2 0
107 141 35434822 35446641 0 0 0 1
107 142 35434822 35446739 0 0 4 0
107 143 35434822 35447039 0 0 1 0
107 145 35434822 35447699 0 0 1 0
107 146 35434822 35448425 0 0 3 1
107 147 35434822 35449042 0 0 0 1
107 148 35434822 35449741 0 0 0 7
107 149 35434822 35449819 0 0 0 1
107 150 35434822 35449909 0 0 0 2
107 151 35434822 35450146 0 0 1 6
107 152 35434822 35450326 0 0 2 0
107 153 35434822 35450998 0 0 0 5
107 154 35434822 35451174 0 0 1 0
107 155 35434822 35451397 0 0 3 0
107 156 35434822 35452143 0 0 0 1
107 157 35434822 35452294 0 0 1 0
107 161 35434822 35454358 0 0 5 0
107 162 35434822 35455240 0 0 0 4
107 165 35434822 35455903 0 0 0 1
107 167 35434822 35456755 0 0 1 1
107 168 35434822 35457019 0 0 0 2
107 169 35434822 35457023 0 0 1 0
107 171 35434822 35457398 0 0 3 0
107 172 35434822 35457589 0 0 0 1
107 173 35434822 35457666 0 0 1 0
107 174 35434822 35458640 0 0 0 4
107 176 35434822 35458822 0 0 1 0
107 178 35434822 35459520 0 0 3 2
107 179 35434822 35460055 0 0 1 5
107 180 35434822 35460365 0 0 1 0
107 181 35434822 35460462 0 0 1 0
107 182 35434822 35460630 0 0 3 0
107 183 35434822 35461736 0 0 0 2
107 184 35434822 35461882 0 0 1 0
107 185 35434822 35462402 0 0 0 1
107 186 35434822 35463086 0 0 0 1
107 187 35434822 35463250 0 0 1 0
107 188 35434822 35463406 0 0 1 0
107 189 35434822 35463422 0 0 2 1
107 190 35434822 35463810 0 0 1 0
107 192 35434822 35464609 0 0 1 1
107 193 35434822 35464796 0 0 1 0
107 194 35434822 35465211 0 0 1 0
107 195 35434822 35465871 0 0 0 2
107 198 35434822 35466163 0 0 0 1
107 200 35434822 35466356 0 0 1 0
107 201 35434822 35466557 0 0 3 0
107 202 35434822 35466689 0 0 0 1
107 203 35434822 35466957 0 0 0 1
107 206 35434822 35467481 0 0 0 1
107 207 35434822 35467783 1 0 0 1
107 208 35434822 35467846 0 0 1 0
107 209 35434822 35468138 0 0 1 0
107 211 35434822 35468391 0 0 1 2
107 213 35434822 35468694 0 0 1 2
107 214 35434822 35468980 0 0 1 2
107 215 35434822 35469320 0 0 1 1
107 216 35434822 35470065 0 0 0 1
107 217 35434822 35470223 0 0 1 1
107 218 35434822 35470382 0 0 4 0
107 222 35434822 35471478 0 0 0 1
107 223 35434822 35471636 0 0 1 0
107 224 35434822 35472625 0 0 1 5
107 228 35434822 35474902 0 0 0 1
107 231 35434822 35475531 0 0 2 0
107 232 35434822 35475846 0 0 1 1
107 233 35434822 35476161 0 0 1 0
107 234 35434822 35477658 0 0 0 2
107 236 35434822 35478008 0 0 4 1
107 237 35434822 35478147 0 0 1 0
107 238 35434822 35479264 0 0 0 1
107 239 35434822 35480396 0 0 0 1
107 245 35434822 35481996 0 0 0 1
107 247 35434822 35482477 0 0 0 1
107 248 35434822 35482652 0 0 2 0
107 249 35434822 35483080 0 0 1 1
107 250 35434822 35483645 0 0 0 1
107 251 35434822 35483820 0 0 2 0
107 252 35434822 35484307 0 0 0 1
107 255 35434822 35484775 0 0 1 0
107 256 35434822 35484823 0 0 0 4
107 257 35434822 35485386 0 0 0 1
107 258 35434822 35485907 0 0 0 1
107 260 35434822 35487130 0 0 0 1
107 261 35434822 35487617 0 0 0 1
107 262 35434822 35488341 0 0 1 0
107 266 35434822 35489410 0 0 1 0
107 267 35434822 35490434 1 0 0 1
107 268 35434822 35490553 0 0 1 0
107 271 35434822 35491853 0 0 0 3
107 272 35434822 35491934 0 0 0 1
107 273 35434822 35492597 0 0 0 1
107 279 35434822 35493775 0 0 1 0
107 280 35434822 35494659 0 0 1 0
107 281 35434822 35494858 0 0 0 1
107 282 35434822 35495188 0 0 1 0
107 283 35434822 35495877 0 0 0 1
107 284 35434822 35495903 0 0 1 0
107 285 35434822 35496131 0 0 1 0
107 291 35434822 35498060 0 0 0 1
107 292 35434822 35498447 0 0 0 1
107 294 35434822 35498623 0 0 1 1
107 296 35434822 35498854 0 0 1 0
107 297 35434822 35498907 0 0 1 0
108 110 35434846 35435414 0 0 1 0
108 111 35434846 35435710 0 0 1 0
108 114 35434846 35436043 0 0 1 0
108 115 35434846 35436099 1 0 1 0
108 116 35434846 35436488 0 1 0 0
108 118 35434846 35437432 0 1 0 0
108 119 35434846 35437799 0 0 1 0
108 120 35434846 35438983 0 0 0 1
108 123 35434846 35439474 0 0 1 0
108 124 35434846 35440503 0 0 0 1
108 128 35434846 35441104 0 0 3 0
108 130 35434846 35441461 2 0 0 0
108 133 35434846 35442312 0 0 0 1
108 144 35434846 35447440 1 0 0 0
108 155 35434846 35451397 0 0 2 0
108 162 35434846 35455240 2 0 0 0
108 165 35434846 35455903 0 0 0 2
108 168 35434846 35457019 0 0 0 1
108 170 35434846 35457140 1 0 0 0
108 171 35434846 35457398 0 1 0 0
108 173 35434846 35457666 0 0 2 0
108 178 35434846 35459520 1 0 0 1
108 189 35434846 35463422 1 0 0 0
108 199 35434846 35466317 0 0 0 1
108 207 35434846 35467783 0 0 1 0
108 211 35434846 35468391 0 0 0 1
108 215 35434846 35469320 0 0 1 0
108 223 35434846 35471636 0 0 1 0
108 227 35434846 35474553 1 0 0 0
108 241 35434846 35480959 0 0 0 1
108 248 35434846 35482652 1 0 0 0
108 263 35434846 35488663 1 0 0 0
108 286 35434846 35496445 0 0 1 0
108 289 35434846 35496756 0 1 0 0
108 295 35434846 35498641 0 0 0 1
109 110 35434997 35435414 2 1 0 0
109 111 35434997 35435710 2 0 2 0
109 112 35434997 35435851 0 1 1 0
109 113 35434997 35435945 0 1 1 1
109 115 35434997 35436099 2 3 4 0
109 116 35434997 35436488 2 3 1 0
109 117 35434997 35436939 0 1 0 3
109 118 35434997 35437432 3 4 0 0
109 119 35434997 35437799 0 6 0 0
109 120 35434997 35438983 2 0 0 0
109 122 35434997 35439285 0 0 0 1
109 123 35434997 35439474 0 1 0 0
109 124 35434997 35440503 2 1 0 0
109 127 35434997 35440910 0 0 2 0
109 130 35434997 35441461 0 1 0 0
109 131 35434997 35442053 2 0 0 1
109 132 35434997 35442064 0 0 1 0
109 133 35434997 35442312 1 0 0 0
109 134 35434997 35442487 0 3 0 0
109 139 35434997 35445646 1 0 0 1
109 140 35434997 35445685 0 5 0 0
109 142 35434997 35446739 1 0 0 0
109 143 35434997 35447039 1 1 2 0
109 144 35434997 35447440 1 0 1 0
109 145 35434997 35447699 0 1 0 0
109 146 35434997 35448425 0 1 3 0
109 148 35434997 35449741 1 0 0 0
109 151 35434997 35450146 0 0 1 0
109 152 35434997 35450326 0 1 2 0
109 155 35434997 35451397 0 0 1 0
109 156 35434997 35452143 3 0 0 0
109 158 35434997 35453727 3 0 0 0
109 160 35434997 35453751 0 0 2 0
109 165 35434997 35455903 0 1 0 0
109 166 35434997 35456413 0 2 0 0
109 167 35434997 35456755 1 0 0 0
109 170 35434997 35457140 0 0 1 0
109 172 35434997 35457589 1 0 0 0
109 173 35434997 35457666 0 6 0 0
109 174 35434997 35458640 2 0 0 0
109 176 35434997 35458822 1 0 0 0
109 179 35434997 35460055 1 2 0 0
109 180 35434997 35460365 0 1 0 0
109 186 35434997 35463086 0 0 0 1
109 189 35434997 35463422 1 0 0 0
109 192 35434997 35464609 1 0 0 0
109 195 35434997 35465871 0 0 0 2
109 198 35434997 35466163 0 1 0 0
109 202 35434997 35466689 0 1 0 0
109 215 35434997 35469320 0 1 0 0
109 218 35434997 35470382 0 1 0 0
109 224 35434997 35472625 3 0 0 0
109 240 35434997 35480742 0 0 0 1
109 248 35434997 35482652 0 1 0 0
109 252 35434997 35484307 1 0 0 0
109 254 35434997 35484611 1 0 0 0
109 256 35434997 35484823 0 1 0 0
109 264 35434997 35489252 0 1 0 0
109 267 35434997 35490434 1 0 0 1
109 268 35434997 35490553 1 0 1 0
109 269 35434997 35490882 0 0 1 0
109 271 35434997 35491853 1 0 0 0
109 279 35434997 35493775 0 2 0 0
109 282 35434997 35495188 0 1 0 1
109 285 35434997 35496131 0 1 0 0
109 291 35434997 35498060 0 1 0 0
109 298 35434997 35499091 0 2 0 0
110 113 35435414 35435945 0 0 3 0
110 114 35435414 35436043 0 0 5 1
110 115 35435414 35436099 0 0 3 4
110 116 35435414 35436488 0 1 8 2
110 117 35435414 35436939 4 0 2 2
110 118 35435414 35437432 0 0 3 1
110 119 35435414 35437799 0 1 2 0
110 120 35435414 35438983 0 0 0 4
110 122 35435414 35439285 0 0 1 1
110 123 35435414 35439474 0 0 1 0
110 124 35435414 35440503 2 0 0 5
110 125 35435414 35440763 0 1 1 0
110 126 35435414 35440851 0 0 1 1
110 128 35435414 35441104 1 0 0 1
110 129 35435414 35441384 0 0 1 0
110 130 35435414 35441461 0 2 1 1
110 131 35435414 35442053 1 1 0 1
110 132 35435414 35442064 0 2 1 1
110 134 35435414 35442487 0 0 1 0
110 136 35435414 35443381 0 0 1 0
110 137 35435414 35443769 0 2 0 2
110 138 35435414 35443976 0 1 0 0
110 139 35435414 35445646 0 0 0 3
110 140 35435414 35445685 0 0 2 0
110 141 35435414 35446641 0 0 0 1
110 143 35435414 35447039 0 0 0 1
110 146 35435414 35448425 0 0 2 4
110 147 35435414 35449042 0 0 1 0
110 148 35435414 35449741 1 0 0 3
110 149 35435414 35449819 0 0 2 0
110 150 35435414 35449909 1 0 0 0
110 151 35435414 35450146 0 1 2 2
110 152 35435414 35450326 0 0 2 0
110 153 35435414 35450998 0 0 0 1
110 155 35435414 35451397 0 2 0 0
110 156 35435414 35452143 2 0 0 0
110 158 35435414 35453727 1 0 0 1
110 164 35435414 35455569 0 0 1 0
110 167 35435414 35456755 0 0 0 1
110 168 35435414 35457019 1 0 0 0
110 171 35435414 35457398 1 0 0 1
110 175 35435414 35458708 0 0 0 2
110 176 35435414 35458822 0 0 0 1
110 177 35435414 35459090 0 0 3 0
110 178 35435414 35459520 1 0 0 0
110 180 35435414 35460365 0 0 0 1
110 182 35435414 35460630 0 0 1 0
110 183 35435414 35461736 0 0 0 2
110 185 35435414 35462402 0 1 0 0
110 186 35435414 35463086 1 0 1 0
110 189 35435414 35463422 0 0 3 0
110 190 35435414 35463810 0 0 1 2
110 191 35435414 35463979 0 3 1 0
110 192 35435414 35464609 0 0 0 1
110 193 35435414 35464796 0 0 0 1
110 194 35435414 35465211 0 1 1 0
110 195 35435414 35465871 2 0 0 1
110 199 35435414 35466317 0 0 0 1
110 205 35435414 35467296 0 1 0 0
110 207 35435414 35467783 1 0 0 0
110 208 35435414 35467846 1 0 0 0
110 210 35435414 35468192 0 0 1 0
110 214 35435414 35468980 0 0 0 1
110 219 35435414 35471086 0 0 0 2
110 221 35435414 35471456 0 0 0 1
110 223 35435414 35471636 0 0 1 0
110 224 35435414 35472625 1 0 0 0
110 227 35435414 35474553 0 0 1 2
110 230 35435414 35475362 0 0 0 1
110 231 35435414 35475531 0 0 1 0
110 239 35435414 35480396 0 0 0 1
110 241 35435414 35480959 0 0 1 0
110 242 35435414 35481118 1 1 0 0
110 243 35435414 35481557 0 0 1 0
110 247 35435414 35482477 0 0 0 1
110 253 35435414 35484446 1 0 0 0
110 257 35435414 35485386 0 0 1 0
110 258 35435414 35485907 0 0 1 0
110 260 35435414 35487130 1 1 0 1
110 261 35435414 35487617 1 0 0 0
110 262 35435414 35488341 3 0 0 1
110 264 35435414 35489252 0 0 1 0
110 266 35435414 35489410 0 0 1 0
110 267 35435414 35490434 0 0 0 2
110 270 35435414 35491594 0 0 0 1
110 271 35435414 35491853 0 0 1 1
110 272 35435414 35491934 0 2 1 0
110 279 35435414 35493775 0 0 0 1
110 282 35435414 35495188 0 0 0 1
110 289 35435414 35496756 0 0 1 0
110 296 35435414 35498854 0 0 1 0
110 299 35435414 35499851 1 0 0 0
111 114 35435710 35436043 0 1 0 0
111 115 35435710 35436099 1 0 0 1
111 116 35435710 35436488 0 0 4 2
111 117 35435710 35436939 0 3 0 0
111 118 35435710 35437432 0 1 1 0
111 120 35435710 35438983 1 0 0 1
111 121 35435710 35439115 0 3 0 1
111 122 35435710 35439285 0 1 0 0
111 123 35435710 35439474 0 0 3 0
111 124 35435710 35440503 2 0 0 1
111 126 35435710 35440851 2 0 0 0
111 128 35435710 35441104 0 0 0 1
111 129 35435710 35441384 0 0 1 0
111 131 35435710 35442053 0 0 0 1
111 133 35435710 35442312 0 1 0 0
111 135 35435710 35443341 0 0 0 1
111 137 35435710 35443769 2 2 0 0
111 138 35435710 35443976 0 0 1 0
111 140 35435710 35445685 0 2 0 0
111 144 35435710 35447440 2 0 0 0
111 146 35435710 35448425 0 1 0 2
111 147 35435710 35449042 0 0 0 1
111 148 35435710 35449741 0 0 0 1
111 150 35435710 35449909 1 0 0 1
111 151 35435710 35450146 0 0 1 0
111 152 35435710 35450326 1 1 0 0
111 153 35435710 35450998 1 0 0 2
111 155 35435710 35451397 0 2 0 0
111 156 35435710 35452143 0 0 0 1
111 160 35435710 35453751 0 0 1 0
111 161 35435710 35454358 1 0 0 0
111 163 35435710 35455417 0 0 0 1
111 164 35435710 35455569 0 1 0 0
111 165 35435710 35455903 0 0 1 0
111 166 35435710 35456413 2 0 0 0
111 171 35435710 35457398 0 1 0 0
111 173 35435710 35457666 0 0 1 1
111 177 35435710 35459090 0 0 1 1
111 178 35435710 35459520 0 1 0 1
111 179 35435710 35460055 1 0 0 0
111 180 35435710 35460365 0 0 0 1
111 182 35435710 35460630 0 1 1 0
111 183 35435710 35461736 0 0 0 1
111 184 35435710 35461882 0 0 1 0
111 186 35435710 35463086 1 1 0 1
111 188 35435710 35463406 1 0 0 0
111 203 35435710 35466957 0 0 1 1
111 210 35435710 35468192 0 0 0 1
111 213 35435710 35468694 0 0 0 4
111 214 35435710 35468980 1 0 0 1
111 215 35435710 35469320 0 0 2 1
111 218 35435710 35470382 1 0 1 0
111 224 35435710 35472625 0 0 0 1
111 228 35435710 35474902 1 0 0 0
111 232 35435710 35475846 0 0 0 1
111 233 35435710 35476161 2 1 0 1
111 238 35435710 35479264 1 0 0 1
111 240 35435710 35480742 1 0 0 0
111 245 35435710 35481996 1 0 0 0
111 250 35435710 35483645 0 0 1 0
111 253 35435710 35484446 0 0 1 0
111 256 35435710 35484823 0 1 0 0
111 257 35435710 35485386 0 0 1 0
111 280 35435710 35494659 1 0 0 2
111 281 35435710 35494858 0 0 1 0
111 285 35435710 35496131 0 0 5 0
111 292 35435710 35498447 0 0 0 2
112 114 35435851 35436043 0 0 0 1
112 115 35435851 35436099 0 0 0 2
112 116 35435851 35436488 1 1 4 1
112 117 35435851 35436939 0 1 2 0
112 118 35435851 35437432 0 1 3 0
112 119 35435851 35437799 0 1 0 0
112 120 35435851 35438983 0 0 0 1
112 122 35435851 35439285 0 0 1 0
112 123 35435851 35439474 0 0 1 0
112 124 35435851 35440503 1 0 0 0
112 125 35435851 35440763 0 0 1 3
112 127 35435851 35440910 0 0 3 0
112 129 35435851 35441384 0 0 0 1
112 130 35435851 35441461 0 0 3 0
112 131 35435851 35442053 0 0 1 0
112 136 35435851 35443381 1 0 0 0
112 137 35435851 35443769 0 0 3 1
112 138 35435851 35443976 0 1 0 0
112 139 35435851 35445646 0 0 0 1
112 140 35435851 35445685 0 0 1 0
112 141 35435851 35446641 1 0 0 1
112 142 35435851 35446739 0 1 0 1
112 144 35435851 35447440 0 0 1 0
112 145 35435851 35447699 0 0 1 0
112 146 35435851 35448425 1 0 1 1
112 147 35435851 35449042 2 0 1 1
112 149 35435851 35449819 0 2 0 0
112 150 35435851 35449909 0 1 0 0
112 151 35435851 35450146 0 0 1 0
112 152 35435851 35450326 0 1 0 0
112 153 35435851 35450998 1 0 0 0
112 154 35435851 35451174 0 0 0 1
112 155 35435851 35451397 0 0 1 0
112 157 35435851 35452294 0 1 0 0
112 161 35435851 35454358 1 0 0 0
112 162 35435851 35455240 0 0 0 4
112 164 35435851 35455569 1 0 0 0
112 165 35435851 35455903 0 0 1 0
112 166 35435851 35456413 0 0 1 0
112 167 35435851 35456755 0 0 0 1
112 170 35435851 35457140 0 0 0 2
112 173 35435851 35457666 0 0 2 0
112 177 35435851 35459090 0 1 0 0
112 178 35435851 35459520 0 1 0 0
112 185 35435851 35462402 0 1 2 0
112 192 35435851 35464609 1 0 0 2
112 193 35435851 35464796 0 0 1 0
112 194 35435851 35465211 0 0 1 0
112 195 35435851 35465871 0 0 0 2
112 196 35435851 35465990 1 0 0 0
112 202 35435851 35466689 0 0 1 0
112 203 35435851 35466957 0 0 0 1
112 209 35435851 35468138 0 0 1 0
112 212 35435851 35468543 0 0 2 0
112 218 35435851 35470382 0 1 0 0
112 227 35435851 35474553 2 0 0 0
112 232 35435851 35475846 0 0 1 0
112 237 35435851 35478147 0 0 2 0
112 243 35435851 35481557 0 1 1 0
112 250 35435851 35483645 0 0 0 1
112 262 35435851 35488341 0 0 0 1
112 267 35435851 35490434 0 0 0 1
112 269 35435851 35490882 0 0 0 1
112 283 35435851 35495877 1 0 0 0
112 290 35435851 35498020 0 0 0 1
112 292 35435851 35498447 0 0 1 1
112 293 35435851 35498512 1 0 0 0
112 299 35435851 35499851 1 0 0 0
113 115 35435945 35436099 3 1 0 1
113 116 35435945 35436488 2 1 0 3
113 117 35435945 35436939 0 0 0 2
113 118 35435945 35437432 2 1 2 0
113 119 35435945 35437799 0 1 0 0
113 120 35435945 35438983 2 0 0 1
113 121 35435945 35439115 1 0 0 0
113 123 35435945 35439474 0 1 0 0
113 124 35435945 35440503 0 0 0 1
113 127 35435945 35440910 0 0 1 0
113 128 35435945 35441104 0 2 0 0
113 130 35435945 35441461 1 1 0 0
113 131 35435945 35442053 0 0 1 1
113 132 35435945 35442064 2 0 0 0
113 134 35435945 35442487 0 1 0 0
113 137 35435945 35443769 1 0 0 0
113 138 35435945 35443976 0 0 1 0
113 139 35435945 35445646 1 0 0 1
113 141 35435945 35446641 0 0 0 1
113 142 35435945 35446739 0 0 0 1
113 145 35435945 35447699 0 1 0 0
113 146 35435945 35448425 0 0 0 4
113 147 35435945 35449042 1 0 0 0
113 150 35435945 35449909 0 0 0 1
113 151 35435945 35450146 0 0 0 1
113 152 35435945 35450326 0 1 2 1
113 155 35435945 35451397 0 0 1 2
113 162 35435945 35455240 1 0 0 0
113 165 35435945 35455903 0 1 0 0
113 177 35435945 35459090 1 0 0 0
113 178 35435945 35459520 0 0 1 0
113 179 35435945 35460055 0 0 0 1
113 182 35435945 35460630 0 1 2 0
113 192 35435945 35464609 0 0 0 1
113 194 35435945 35465211 0 0 0 1
113 196 35435945 35465990 1 0 0 0
113 202 35435945 35466689 0 0 0 1
113 206 35435945 35467481 0 0 1 0
113 211 35435945 35468391 0 0 0 1
113 213 35435945 35468694 0 1 1 0
113 228 35435945 35474902 1 0 0 0
113 233 35435945 35476161 0 0 1 0
113 236 35435945 35478008 0 0 0 1
113 238 35435945 35479264 0 0 1 0
113 247 35435945 35482477 0 0 0 1
113 249 35435945 35483080 0 0 0 1
113 257 35435945 35485386 0 0 0 1
113 261 35435945 35487617 0 0 1 0
113 262 35435945 35488341 1 0 0 0
113 264 35435945 35489252 0 0 0 1
113 266 35435945 35489410 0 0 1 0
113 269 35435945 35490882 0 1 0 0
113 270 35435945 35491594 1 0 0 0
113 271 35435945 35491853 0 0 1 0
113 279 35435945 35493775 0 0 1 0
113 280 35435945 35494659 0 1 0 0
113 283 35435945 35495877 1 0 0 1
113 284 35435945 35495903 0 0 1 0
113 286 35435945 35496445 0 1 0 0
114 115 35436043 35436099 0 3 0 2
114 116 35436043 35436488 3 5 1 2
114 117 35436043 35436939 0 2 1 3
114 118 35436043 35437432 0 2 0 0
114 121 35436043 35439115 0 0 0 1
114 123 35436043 35439474 0 0 1 0
114 124 35436043 35440503 0 0 0 1
114 125 35436043 35440763 2 0 0 0
114 126 35436043 35440851 1 0 0 0
114 128 35436043 35441104 0 2 0 0
114 130 35436043 35441461 0 1 0 0
114 133 35436043 35442312 1 0 0 1
114 135 35436043 35443341 1 0 0 0
114 137 35436043 35443769 0 1 0 0
114 139 35436043 35445646 1 0 0 0
114 141 35436043 35446641 1 0 0 0
114 142 35436043 35446739 0 0 1 0
114 143 35436043 35447039 0 1 0 0
114 144 35436043 35447440 0 0 0 1
114 145 35436043 35447699 1 1 0 0
114 160 35436043 35453751 0 1 0 0
114 161 35436043 35454358 0 1 2 0
114 166 35436043 35456413 2 0 0 0
114 174 35436043 35458640 1 0 0 0
114 192 35436043 35464609 2 0 0 0
114 193 35436043 35464796 1 0 0 0
114 206 35436043 35467481 1 1 0 0
114 207 35436043 35467783 0 0 0 1
114 208 35436043 35467846 0 0 0 1
114 209 35436043 35468138 0 0 1 1
114 215 35436043 35469320 1 1 0 0
114 216 35436043 35470065 1 0 0 0
114 219 35436043 35471086 1 0 0 0
114 222 35436043 35471478 0 0 1 0
114 224 35436043 35472625 0 1 0 0
114 226 35436043 35473622 0 1 0 0
114 233 35436043 35476161 1 0 0 0
114 260 35436043 35487130 0 0 0 1
114 262 35436043 35488341 0 0 1 0
114 279 35436043 35493775 0 1 0 0
114 280 35436043 35494659 1 0 0 0
115 116 35436099 35436488 1 1 0 0
115 117 35436099 35436939 3 1 10 3
115 118 35436099 35437432 3 4 2 1
115 119 35436099 35437799 0 2 0 0
115 120 35436099 35438983 1 0 0 1
115 121 35436099 35439115 0 0 0 2
115 123 35436099 35439474 0 5 1 0
115 125 35436099 35440763 0 1 0 0
115 126 35436099 35440851 0 0 0 2
115 127 35436099 35440910 0 0 1 1
115 128 35436099 35441104 1 2 1 2
115 129 35436099 35441384 0 1 0 0
115 130 35436099 35441461 2 3 1 0
115 131 35436099 35442053 4 0 1 2
115 132 35436099 35442064 1 0 0 0
115 133 35436099 35442312 0 1 0 0
115 134 35436099 35442487 0 2 3 0
115 136 35436099 35443381 1 0 1 0
115 137 35436099 35443769 1 0 1 0
115 140 35436099 35445685 0 2 3 0
115 141 35436099 35446641 1 0 0 1
115 142 35436099 35446739 0 0 0 1
115 143 35436099 35447039 2 0 0 0
115 144 35436099 35447440 1 1 0 2
115 145 35436099 35447699 0 1 4 0
115 146 35436099 35448425 0 1 0 3
115 147 35436099 35449042 2 1 0 1
115 148 35436099 35449741 2 0 0 1
115 149 35436099 35449819 0 0 0 1
115 151 35436099 35450146 1 1 1 0
115 152 35436099 35450326 0 4 1 0
115 153 35436099 35450998 1 0 0 0
115 154 35436099 35451174 0 0 1 0
115 155 35436099 35451397 1 1 1 0
115 156 35436099 35452143 2 0 0 0
115 157 35436099 35452294 0 2 0 0
115 158 35436099 35453727 0 0 0 3
115 160 35436099 35453751 0 0 2 0
115 161 35436099 35454358 1 0 1 0
115 162 35436099 35455240 3 0 0 0
115 163 35436099 35455417 2 0 0 0
115 164 35436099 35455569 0 1 0 1
115 166 35436099 35456413 2 1 0 0
115 167 35436099 35456755 1 0 0 0
115 171 35436099 35457398 0 0 1 0
115 173 35436099 35457666 0 2 0 0
115 174 35436099 35458640 0 0 0 1
115 178 35436099 35459520 1 1 0 0
115 179 35436099 35460055 5 0 0 0
115 182 35436099 35460630 0 0 1 0
115 183 35436099 35461736 0 0 0 1
115 184 35436099 35461882 0 0 1 0
115 186 35436099 35463086 1 1 0 2
115 188 35436099 35463406 0 0 1 0
115 189 35436099 35463422 0 1 0 0
115 192 35436099 35464609 1 1 0 0
115 193 35436099 35464796 0 1 0 0
115 194 35436099 35465211 0 2 0 0
115 195 35436099 35465871 1 0 0 0
115 198 35436099 35466163 1 0 0 1
115 201 35436099 35466557 0 1 0 0
115 202 35436099 35466689 0 0 0 1
115 203 35436099 35466957 0 0 0 2
115 206 35436099 35467481 1 0 0 0
115 207 35436099 35467783 1 0 0 0
115 208 35436099 35467846 1 1 3 0
115 209 35436099 35468138 0 1 0 0
115 212 35436099 35468543 0 1 0 0
115 213 35436099 35468694 1 0 1 2
115 214 35436099 35468980 0 1 2 1
115 216 35436099 35470065 1 0 1 1
115 218 35436099 35470382 1 0 2 0
115 219 35436099 35471086 1 0 0 0
115 221 35436099 35471456 1 1 0 0
115 222 35436099 35471478 0 0 0 1
115 223 35436099 35471636 0 1 0 0
115 224 35436099 35472625 0 2 0 1
115 225 35436099 35473514 0 0 0 1
115 226 35436099 35473622 0 1 2 0
115 227 35436099 35474553 1 0 0 0
115 230 35436099 35475362 0 0 1 0
115 232 35436099 35475846 0 1 1 0
115 233 35436099 35476161 0 0 1 0
115 234 35436099 35477658 2 0 0 0
115 236 35436099 35478008 2 0 0 1
115 237 35436099 35478147 0 0 0 1
115 238 35436099 35479264 1 0 0 0
115 242 35436099 35481118 0 0 1 0
115 243 35436099 35481557 1 0 0 0
115 247 35436099 35482477 0 0 3 0
115 250 35436099 35483645 1 0 0 0
115 251 35436099 35483820 0 1 0 0
115 252 35436099 35484307 0 0 0 2
115 254 35436099 35484611 2 0 0 0
115 257 35436099 35485386 1 0 0 0
115 258 35436099 35485907 0 0 1 0
115 260 35436099 35487130 2 0 0 0
115 261 35436099 35487617 1 0 0 0
115 263 35436099 35488663 1 0 0 0
115 264 35436099 35489252 3 0 0 0
115 265 35436099 35489396 0 1 0 0
115 268 35436099 35490553 0 0 1 0
115 270 35436099 35491594 1 0 0 0
115 271 35436099 35491853 0 1 0 0
115 272 35436099 35491934 0 1 0 0
115 276 35436099 35493573 0 0 1 0
115 280 35436099 35494659 0 0 1 0
115 282 35436099 35495188 0 1 0 0
115 283 35436099 35495877 1 0 0 0
115 284 35436099 35495903 0 1 0 0
115 285 35436099 35496131 0 0 1 0
115 294 35436099 35498623 0 1 0 0
115 297 35436099 35498907 0 0 1 0
116 117 35436488 35436939 10 4 5 5
116 118 35436488 35437432 1 3 10 2
116 119 35436488 35437799 1 6 1 0
